City,Borough,Year,Month,RentPrice
All Upper Manhattan,Manhattan,2017,1-Jul,2395
All Upper Manhattan,Manhattan,2017,1-Aug,2395
All Upper Manhattan,Manhattan,2017,1-Sep,2354
All Upper Manhattan,Manhattan,2017,1-Oct,2350
All Upper Manhattan,Manhattan,2017,1-Nov,2262
All Upper Manhattan,Manhattan,2017,1-Dec,2295
All Upper Manhattan,Manhattan,2018,1-Jan,2275
All Upper Manhattan,Manhattan,2018,1-Feb,2295
All Upper Manhattan,Manhattan,2018,1-Mar,2302
All Upper Manhattan,Manhattan,2018,1-Apr,2350
All Upper Manhattan,Manhattan,2018,1-May,2390
All Upper Manhattan,Manhattan,2018,1-Jun,2400
All Upper Manhattan,Manhattan,2018,1-Jul,2450
All Upper Manhattan,Manhattan,2018,1-Aug,2400
All Upper Manhattan,Manhattan,2018,1-Sep,2350
All Upper Manhattan,Manhattan,2018,1-Oct,2350
All Upper Manhattan,Manhattan,2018,1-Nov,2300
All Upper Manhattan,Manhattan,2018,1-Dec,2300
All Upper Manhattan,Manhattan,2019,1-Jan,2300
All Upper Manhattan,Manhattan,2019,1-Feb,2345
All Upper Manhattan,Manhattan,2019,1-Mar,2375
All Upper Manhattan,Manhattan,2019,1-Apr,2400
All Upper Manhattan,Manhattan,2019,1-May,2450
All Upper Manhattan,Manhattan,2019,1-Jun,2500
All Upper Manhattan,Manhattan,2019,1-Jul,2500
All Upper Manhattan,Manhattan,2019,1-Aug,2495
All Upper Manhattan,Manhattan,2019,1-Sep,2450
All Upper Manhattan,Manhattan,2019,1-Oct,2395
All Upper Manhattan,Manhattan,2019,1-Nov,2350
All Upper Manhattan,Manhattan,2019,1-Dec,2350
All Upper Manhattan,Manhattan,2020,1-Jan,2391
All Upper Manhattan,Manhattan,2020,1-Feb,2400
All Upper Manhattan,Manhattan,2020,1-Mar,2450
All Upper Manhattan,Manhattan,2020,1-Apr,2468
All Upper Manhattan,Manhattan,2020,1-May,2433
All Upper Manhattan,Manhattan,2020,1-Jun,2425
All Upper Manhattan,Manhattan,2020,1-Jul,2400
All Upper Manhattan,Manhattan,2020,1-Aug,2350
All Upper Manhattan,Manhattan,2020,1-Sep,2295
All Upper Manhattan,Manhattan,2020,1-Oct,2250
All Upper Manhattan,Manhattan,2020,1-Nov,2208
All Upper Manhattan,Manhattan,2020,1-Dec,2200
All Upper Manhattan,Manhattan,2021,1-Jan,2200
All Upper Manhattan,Manhattan,2021,1-Feb,2178
All Upper Manhattan,Manhattan,2021,1-Mar,2188
All Upper Manhattan,Manhattan,2021,1-Apr,2200
All Upper Manhattan,Manhattan,2021,1-May,2250
All Upper Manhattan,Manhattan,2021,1-Jun,2295
All Upper Manhattan,Manhattan,2021,1-Jul,2300
All Upper Manhattan,Manhattan,2021,1-Aug,2300
All Upper Manhattan,Manhattan,2021,1-Sep,2300
All Upper Manhattan,Manhattan,2021,1-Oct,2300
All Upper Manhattan,Manhattan,2021,1-Nov,2300
All Upper Manhattan,Manhattan,2021,1-Dec,2350
All Upper Manhattan,Manhattan,2022,1-Jan,2396
All Upper Manhattan,Manhattan,2022,1-Feb,2400
All Upper Manhattan,Manhattan,2022,1-Mar,2415
All Upper Manhattan,Manhattan,2022,1-Apr,2500
All Upper Manhattan,Manhattan,2022,1-May,2550
All Upper Manhattan,Manhattan,2022,1-Jun,2700
All Upper Manhattan,Manhattan,2022,1-Jul,2795
All Upper Manhattan,Manhattan,2022,1-Aug,2750
All Upper Manhattan,Manhattan,2022,1-Sep,2700
All Upper Manhattan,Manhattan,2022,1-Oct,2700
All Upper Manhattan,Manhattan,2022,1-Nov,2675
All Upper Manhattan,Manhattan,2022,1-Dec,2600
All Upper West Side,Manhattan,2010,1-Jan,2895
All Upper West Side,Manhattan,2010,1-Feb,2800
All Upper West Side,Manhattan,2010,1-Mar,2750
All Upper West Side,Manhattan,2010,1-Apr,2800
All Upper West Side,Manhattan,2010,1-May,2800
All Upper West Side,Manhattan,2010,1-Jun,2795
All Upper West Side,Manhattan,2010,1-Jul,2800
All Upper West Side,Manhattan,2010,1-Aug,2895
All Upper West Side,Manhattan,2010,1-Sep,2995
All Upper West Side,Manhattan,2010,1-Oct,3050
All Upper West Side,Manhattan,2010,1-Nov,3000
All Upper West Side,Manhattan,2010,1-Dec,2995
All Upper West Side,Manhattan,2011,1-Jan,2995
All Upper West Side,Manhattan,2011,1-Feb,3000
All Upper West Side,Manhattan,2011,1-Mar,2950
All Upper West Side,Manhattan,2011,1-Apr,3000
All Upper West Side,Manhattan,2011,1-May,3000
All Upper West Side,Manhattan,2011,1-Jun,3100
All Upper West Side,Manhattan,2011,1-Jul,3100
All Upper West Side,Manhattan,2011,1-Aug,3200
All Upper West Side,Manhattan,2011,1-Sep,3250
All Upper West Side,Manhattan,2011,1-Oct,3342
All Upper West Side,Manhattan,2011,1-Nov,3386
All Upper West Side,Manhattan,2011,1-Dec,3495
All Upper West Side,Manhattan,2012,1-Jan,3300
All Upper West Side,Manhattan,2012,1-Feb,3200
All Upper West Side,Manhattan,2012,1-Mar,3049
All Upper West Side,Manhattan,2012,1-Apr,3150
All Upper West Side,Manhattan,2012,1-May,3200
All Upper West Side,Manhattan,2012,1-Jun,3200
All Upper West Side,Manhattan,2012,1-Jul,3250
All Upper West Side,Manhattan,2012,1-Aug,3300
All Upper West Side,Manhattan,2012,1-Sep,3325
All Upper West Side,Manhattan,2012,1-Oct,3350
All Upper West Side,Manhattan,2012,1-Nov,3350
All Upper West Side,Manhattan,2012,1-Dec,3300
All Upper West Side,Manhattan,2013,1-Jan,3200
All Upper West Side,Manhattan,2013,1-Feb,3250
All Upper West Side,Manhattan,2013,1-Mar,3200
All Upper West Side,Manhattan,2013,1-Apr,3200
All Upper West Side,Manhattan,2013,1-May,3250
All Upper West Side,Manhattan,2013,1-Jun,3150
All Upper West Side,Manhattan,2013,1-Jul,3200
All Upper West Side,Manhattan,2013,1-Aug,3250
All Upper West Side,Manhattan,2013,1-Sep,3285
All Upper West Side,Manhattan,2013,1-Oct,3300
All Upper West Side,Manhattan,2013,1-Nov,3200
All Upper West Side,Manhattan,2013,1-Dec,3230
All Upper West Side,Manhattan,2014,1-Jan,3200
All Upper West Side,Manhattan,2014,1-Feb,3195
All Upper West Side,Manhattan,2014,1-Mar,3200
All Upper West Side,Manhattan,2014,1-Apr,3295
All Upper West Side,Manhattan,2014,1-May,3299
All Upper West Side,Manhattan,2014,1-Jun,3280
All Upper West Side,Manhattan,2014,1-Jul,3200
All Upper West Side,Manhattan,2014,1-Aug,3200
All Upper West Side,Manhattan,2014,1-Sep,3295
All Upper West Side,Manhattan,2014,1-Oct,3300
All Upper West Side,Manhattan,2014,1-Nov,3280
All Upper West Side,Manhattan,2014,1-Dec,3250
All Upper West Side,Manhattan,2015,1-Jan,3285
All Upper West Side,Manhattan,2015,1-Feb,3300
All Upper West Side,Manhattan,2015,1-Mar,3250
All Upper West Side,Manhattan,2015,1-Apr,3300
All Upper West Side,Manhattan,2015,1-May,3350
All Upper West Side,Manhattan,2015,1-Jun,3395
All Upper West Side,Manhattan,2015,1-Jul,3415
All Upper West Side,Manhattan,2015,1-Aug,3495
All Upper West Side,Manhattan,2015,1-Sep,3550
All Upper West Side,Manhattan,2015,1-Oct,3500
All Upper West Side,Manhattan,2015,1-Nov,3500
All Upper West Side,Manhattan,2015,1-Dec,3495
All Upper West Side,Manhattan,2016,1-Jan,3430
All Upper West Side,Manhattan,2016,1-Feb,3425
All Upper West Side,Manhattan,2016,1-Mar,3439
All Upper West Side,Manhattan,2016,1-Apr,3450
All Upper West Side,Manhattan,2016,1-May,3475
All Upper West Side,Manhattan,2016,1-Jun,3447
All Upper West Side,Manhattan,2016,1-Jul,3475
All Upper West Side,Manhattan,2016,1-Aug,3400
All Upper West Side,Manhattan,2016,1-Sep,3450
All Upper West Side,Manhattan,2016,1-Oct,3425
All Upper West Side,Manhattan,2016,1-Nov,3395
All Upper West Side,Manhattan,2016,1-Dec,3345
All Upper West Side,Manhattan,2017,1-Jan,3299
All Upper West Side,Manhattan,2017,1-Feb,3300
All Upper West Side,Manhattan,2017,1-Mar,3250
All Upper West Side,Manhattan,2017,1-Apr,3295
All Upper West Side,Manhattan,2017,1-May,3317
All Upper West Side,Manhattan,2017,1-Jun,3350
All Upper West Side,Manhattan,2017,1-Jul,3350
All Upper West Side,Manhattan,2017,1-Aug,3386
All Upper West Side,Manhattan,2017,1-Sep,3355
All Upper West Side,Manhattan,2017,1-Oct,3387
All Upper West Side,Manhattan,2017,1-Nov,3313
All Upper West Side,Manhattan,2017,1-Dec,3346
All Upper West Side,Manhattan,2018,1-Jan,3350
All Upper West Side,Manhattan,2018,1-Feb,3288
All Upper West Side,Manhattan,2018,1-Mar,3250
All Upper West Side,Manhattan,2018,1-Apr,3285
All Upper West Side,Manhattan,2018,1-May,3300
All Upper West Side,Manhattan,2018,1-Jun,3350
All Upper West Side,Manhattan,2018,1-Jul,3345
All Upper West Side,Manhattan,2018,1-Aug,3321
All Upper West Side,Manhattan,2018,1-Sep,3395
All Upper West Side,Manhattan,2018,1-Oct,3392
All Upper West Side,Manhattan,2018,1-Nov,3350
All Upper West Side,Manhattan,2018,1-Dec,3395
All Upper West Side,Manhattan,2019,1-Jan,3395
All Upper West Side,Manhattan,2019,1-Feb,3350
All Upper West Side,Manhattan,2019,1-Mar,3391
All Upper West Side,Manhattan,2019,1-Apr,3450
All Upper West Side,Manhattan,2019,1-May,3460
All Upper West Side,Manhattan,2019,1-Jun,3450
All Upper West Side,Manhattan,2019,1-Jul,3400
All Upper West Side,Manhattan,2019,1-Aug,3500
All Upper West Side,Manhattan,2019,1-Sep,3600
All Upper West Side,Manhattan,2019,1-Oct,3600
All Upper West Side,Manhattan,2019,1-Nov,3621
All Upper West Side,Manhattan,2019,1-Dec,3549
All Upper West Side,Manhattan,2020,1-Jan,3600
All Upper West Side,Manhattan,2020,1-Feb,3550
All Upper West Side,Manhattan,2020,1-Mar,3500
All Upper West Side,Manhattan,2020,1-Apr,3400
All Upper West Side,Manhattan,2020,1-May,3295
All Upper West Side,Manhattan,2020,1-Jun,3200
All Upper West Side,Manhattan,2020,1-Jul,3140
All Upper West Side,Manhattan,2020,1-Aug,3000
All Upper West Side,Manhattan,2020,1-Sep,2920
All Upper West Side,Manhattan,2020,1-Oct,2800
All Upper West Side,Manhattan,2020,1-Nov,2800
All Upper West Side,Manhattan,2020,1-Dec,2800
All Upper West Side,Manhattan,2021,1-Jan,2799
All Upper West Side,Manhattan,2021,1-Feb,2832
All Upper West Side,Manhattan,2021,1-Mar,2800
All Upper West Side,Manhattan,2021,1-Apr,2850
All Upper West Side,Manhattan,2021,1-May,3000
All Upper West Side,Manhattan,2021,1-Jun,3000
All Upper West Side,Manhattan,2021,1-Jul,3195
All Upper West Side,Manhattan,2021,1-Aug,3295
All Upper West Side,Manhattan,2021,1-Sep,3511
All Upper West Side,Manhattan,2021,1-Oct,3600
All Upper West Side,Manhattan,2021,1-Nov,3772
All Upper West Side,Manhattan,2021,1-Dec,3920
All Upper West Side,Manhattan,2022,1-Jan,3995
All Upper West Side,Manhattan,2022,1-Feb,4000
All Upper West Side,Manhattan,2022,1-Mar,4074
All Upper West Side,Manhattan,2022,1-Apr,4231
All Upper West Side,Manhattan,2022,1-May,4231
All Upper West Side,Manhattan,2022,1-Jun,4200
All Upper West Side,Manhattan,2022,1-Jul,4395
All Upper West Side,Manhattan,2022,1-Aug,4410
All Upper West Side,Manhattan,2022,1-Sep,4499
All Upper West Side,Manhattan,2022,1-Oct,4500
All Upper West Side,Manhattan,2022,1-Nov,4500
All Upper West Side,Manhattan,2022,1-Dec,4424
Astoria,Queens,2010,1-Jan,1600
Astoria,Queens,2010,1-Feb,1650
Astoria,Queens,2010,1-Mar,1620
Astoria,Queens,2010,1-Apr,1600
Astoria,Queens,2010,1-May,1700
Astoria,Queens,2010,1-Jun,1700
Astoria,Queens,2010,1-Jul,1600
Astoria,Queens,2010,1-Aug,1600
Astoria,Queens,2010,1-Sep,1600
Astoria,Queens,2010,1-Oct,1700
Astoria,Queens,2010,1-Nov,1650
Astoria,Queens,2010,1-Dec,1650
Astoria,Queens,2011,1-Jan,1600
Astoria,Queens,2011,1-Feb,1600
Astoria,Queens,2011,1-Mar,1750
Astoria,Queens,2011,1-Apr,1825
Astoria,Queens,2011,1-May,1900
Astoria,Queens,2011,1-Jun,1900
Astoria,Queens,2011,1-Jul,1820
Astoria,Queens,2011,1-Aug,1900
Astoria,Queens,2011,1-Sep,1900
Astoria,Queens,2011,1-Oct,1900
Astoria,Queens,2011,1-Nov,1973
Astoria,Queens,2011,1-Dec,2000
Astoria,Queens,2012,1-Jan,2000
Astoria,Queens,2012,1-Feb,2038
Astoria,Queens,2012,1-Mar,2038
Astoria,Queens,2012,1-Apr,2113
Astoria,Queens,2012,1-May,2100
Astoria,Queens,2012,1-Jun,1990
Astoria,Queens,2012,1-Jul,2175
Astoria,Queens,2012,1-Aug,2250
Astoria,Queens,2012,1-Sep,2250
Astoria,Queens,2012,1-Oct,2150
Astoria,Queens,2012,1-Nov,2046
Astoria,Queens,2012,1-Dec,2000
Astoria,Queens,2013,1-Jan,2000
Astoria,Queens,2013,1-Feb,2000
Astoria,Queens,2013,1-Mar,1950
Astoria,Queens,2013,1-Apr,2000
Astoria,Queens,2013,1-May,2200
Astoria,Queens,2013,1-Jun,2100
Astoria,Queens,2013,1-Jul,2200
Astoria,Queens,2013,1-Aug,2150
Astoria,Queens,2013,1-Sep,2150
Astoria,Queens,2013,1-Oct,2100
Astoria,Queens,2013,1-Nov,2000
Astoria,Queens,2013,1-Dec,2038
Astoria,Queens,2014,1-Jan,2100
Astoria,Queens,2014,1-Feb,2100
Astoria,Queens,2014,1-Mar,2100
Astoria,Queens,2014,1-Apr,2100
Astoria,Queens,2014,1-May,2100
Astoria,Queens,2014,1-Jun,2100
Astoria,Queens,2014,1-Jul,2100
Astoria,Queens,2014,1-Aug,2150
Astoria,Queens,2014,1-Sep,2200
Astoria,Queens,2014,1-Oct,2200
Astoria,Queens,2014,1-Nov,2200
Astoria,Queens,2014,1-Dec,2150
Astoria,Queens,2015,1-Jan,2200
Astoria,Queens,2015,1-Feb,2200
Astoria,Queens,2015,1-Mar,2200
Astoria,Queens,2015,1-Apr,2300
Astoria,Queens,2015,1-May,2300
Astoria,Queens,2015,1-Jun,2295
Astoria,Queens,2015,1-Jul,2300
Astoria,Queens,2015,1-Aug,2300
Astoria,Queens,2015,1-Sep,2200
Astoria,Queens,2015,1-Oct,2200
Astoria,Queens,2015,1-Nov,2200
Astoria,Queens,2015,1-Dec,2200
Astoria,Queens,2016,1-Jan,2200
Astoria,Queens,2016,1-Feb,2200
Astoria,Queens,2016,1-Mar,2300
Astoria,Queens,2016,1-Apr,2300
Astoria,Queens,2016,1-May,2300
Astoria,Queens,2016,1-Jun,2300
Astoria,Queens,2016,1-Jul,2300
Astoria,Queens,2016,1-Aug,2350
Astoria,Queens,2016,1-Sep,2317
Astoria,Queens,2016,1-Oct,2300
Astoria,Queens,2016,1-Nov,2275
Astoria,Queens,2016,1-Dec,2275
Astoria,Queens,2017,1-Jan,2250
Astoria,Queens,2017,1-Feb,2200
Astoria,Queens,2017,1-Mar,2200
Astoria,Queens,2017,1-Apr,2200
Astoria,Queens,2017,1-May,2200
Astoria,Queens,2017,1-Jun,2250
Astoria,Queens,2017,1-Jul,2300
Astoria,Queens,2017,1-Aug,2300
Astoria,Queens,2017,1-Sep,2250
Astoria,Queens,2017,1-Oct,2195
Astoria,Queens,2017,1-Nov,2200
Astoria,Queens,2017,1-Dec,2195
Astoria,Queens,2018,1-Jan,2150
Astoria,Queens,2018,1-Feb,2123
Astoria,Queens,2018,1-Mar,2100
Astoria,Queens,2018,1-Apr,2100
Astoria,Queens,2018,1-May,2200
Astoria,Queens,2018,1-Jun,2200
Astoria,Queens,2018,1-Jul,2248
Astoria,Queens,2018,1-Aug,2250
Astoria,Queens,2018,1-Sep,2250
Astoria,Queens,2018,1-Oct,2200
Astoria,Queens,2018,1-Nov,2175
Astoria,Queens,2018,1-Dec,2150
Astoria,Queens,2019,1-Jan,2199
Astoria,Queens,2019,1-Feb,2200
Astoria,Queens,2019,1-Mar,2200
Astoria,Queens,2019,1-Apr,2200
Astoria,Queens,2019,1-May,2268
Astoria,Queens,2019,1-Jun,2300
Astoria,Queens,2019,1-Jul,2350
Astoria,Queens,2019,1-Aug,2350
Astoria,Queens,2019,1-Sep,2350
Astoria,Queens,2019,1-Oct,2350
Astoria,Queens,2019,1-Nov,2300
Astoria,Queens,2019,1-Dec,2300
Astoria,Queens,2020,1-Jan,2333
Astoria,Queens,2020,1-Feb,2395
Astoria,Queens,2020,1-Mar,2300
Astoria,Queens,2020,1-Apr,2300
Astoria,Queens,2020,1-May,2280
Astoria,Queens,2020,1-Jun,2250
Astoria,Queens,2020,1-Jul,2200
Astoria,Queens,2020,1-Aug,2170
Astoria,Queens,2020,1-Sep,2100
Astoria,Queens,2020,1-Oct,2000
Astoria,Queens,2020,1-Nov,2000
Astoria,Queens,2020,1-Dec,1995
Astoria,Queens,2021,1-Jan,1950
Astoria,Queens,2021,1-Feb,1950
Astoria,Queens,2021,1-Mar,1925
Astoria,Queens,2021,1-Apr,1950
Astoria,Queens,2021,1-May,1999
Astoria,Queens,2021,1-Jun,2000
Astoria,Queens,2021,1-Jul,2100
Astoria,Queens,2021,1-Aug,2200
Astoria,Queens,2021,1-Sep,2200
Astoria,Queens,2021,1-Oct,2200
Astoria,Queens,2021,1-Nov,2200
Astoria,Queens,2021,1-Dec,2250
Astoria,Queens,2022,1-Jan,2266
Astoria,Queens,2022,1-Feb,2300
Astoria,Queens,2022,1-Mar,2350
Astoria,Queens,2022,1-Apr,2395
Astoria,Queens,2022,1-May,2500
Astoria,Queens,2022,1-Jun,2617
Astoria,Queens,2022,1-Jul,2650
Astoria,Queens,2022,1-Aug,2700
Astoria,Queens,2022,1-Sep,2795
Astoria,Queens,2022,1-Oct,2695
Astoria,Queens,2022,1-Nov,2600
Astoria,Queens,2022,1-Dec,2600
Battery Park City,Manhattan,2010,1-Jan,3495
Battery Park City,Manhattan,2010,1-Feb,3346
Battery Park City,Manhattan,2010,1-Mar,3268
Battery Park City,Manhattan,2010,1-Apr,3295
Battery Park City,Manhattan,2010,1-May,3100
Battery Park City,Manhattan,2010,1-Jun,3395
Battery Park City,Manhattan,2010,1-Jul,3200
Battery Park City,Manhattan,2010,1-Aug,3225
Battery Park City,Manhattan,2010,1-Sep,3360
Battery Park City,Manhattan,2010,1-Oct,3415
Battery Park City,Manhattan,2010,1-Nov,3348
Battery Park City,Manhattan,2010,1-Dec,3350
Battery Park City,Manhattan,2011,1-Jan,3300
Battery Park City,Manhattan,2011,1-Feb,3150
Battery Park City,Manhattan,2011,1-Mar,3195
Battery Park City,Manhattan,2011,1-Apr,3368
Battery Park City,Manhattan,2011,1-May,3700
Battery Park City,Manhattan,2011,1-Jun,3693
Battery Park City,Manhattan,2011,1-Jul,3625
Battery Park City,Manhattan,2011,1-Aug,3650
Battery Park City,Manhattan,2011,1-Sep,3840
Battery Park City,Manhattan,2011,1-Oct,3850
Battery Park City,Manhattan,2011,1-Nov,3700
Battery Park City,Manhattan,2011,1-Dec,3615
Battery Park City,Manhattan,2012,1-Jan,3400
Battery Park City,Manhattan,2012,1-Feb,3500
Battery Park City,Manhattan,2012,1-Mar,3500
Battery Park City,Manhattan,2012,1-Apr,3600
Battery Park City,Manhattan,2012,1-May,3800
Battery Park City,Manhattan,2012,1-Jun,3905
Battery Park City,Manhattan,2012,1-Jul,4450
Battery Park City,Manhattan,2012,1-Aug,4375
Battery Park City,Manhattan,2012,1-Sep,4185
Battery Park City,Manhattan,2012,1-Oct,4050
Battery Park City,Manhattan,2012,1-Nov,4100
Battery Park City,Manhattan,2012,1-Dec,3995
Battery Park City,Manhattan,2013,1-Jan,3800
Battery Park City,Manhattan,2013,1-Feb,3500
Battery Park City,Manhattan,2013,1-Mar,3500
Battery Park City,Manhattan,2013,1-Apr,3568
Battery Park City,Manhattan,2013,1-May,3875
Battery Park City,Manhattan,2013,1-Jun,3995
Battery Park City,Manhattan,2013,1-Jul,3850
Battery Park City,Manhattan,2013,1-Aug,3850
Battery Park City,Manhattan,2013,1-Sep,3863
Battery Park City,Manhattan,2013,1-Oct,3995
Battery Park City,Manhattan,2013,1-Nov,3850
Battery Park City,Manhattan,2013,1-Dec,3895
Battery Park City,Manhattan,2014,1-Jan,3900
Battery Park City,Manhattan,2014,1-Feb,4013
Battery Park City,Manhattan,2014,1-Mar,4100
Battery Park City,Manhattan,2014,1-Apr,3550
Battery Park City,Manhattan,2014,1-May,3695
Battery Park City,Manhattan,2014,1-Jun,4650
Battery Park City,Manhattan,2014,1-Jul,4300
Battery Park City,Manhattan,2014,1-Aug,4198
Battery Park City,Manhattan,2014,1-Sep,4500
Battery Park City,Manhattan,2014,1-Oct,4063
Battery Park City,Manhattan,2014,1-Nov,3898
Battery Park City,Manhattan,2014,1-Dec,3595
Battery Park City,Manhattan,2015,1-Jan,3800
Battery Park City,Manhattan,2015,1-Feb,3950
Battery Park City,Manhattan,2015,1-Mar,4025
Battery Park City,Manhattan,2015,1-Apr,4150
Battery Park City,Manhattan,2015,1-May,4518
Battery Park City,Manhattan,2015,1-Jun,4630
Battery Park City,Manhattan,2015,1-Jul,4700
Battery Park City,Manhattan,2015,1-Aug,4795
Battery Park City,Manhattan,2015,1-Sep,4750
Battery Park City,Manhattan,2015,1-Oct,4750
Battery Park City,Manhattan,2015,1-Nov,5100
Battery Park City,Manhattan,2015,1-Dec,4750
Battery Park City,Manhattan,2016,1-Jan,4611
Battery Park City,Manhattan,2016,1-Feb,4600
Battery Park City,Manhattan,2016,1-Mar,4595
Battery Park City,Manhattan,2016,1-Apr,4825
Battery Park City,Manhattan,2016,1-May,4600
Battery Park City,Manhattan,2016,1-Jun,4675
Battery Park City,Manhattan,2016,1-Jul,4650
Battery Park City,Manhattan,2016,1-Aug,4765
Battery Park City,Manhattan,2016,1-Sep,4750
Battery Park City,Manhattan,2016,1-Oct,4250
Battery Park City,Manhattan,2016,1-Nov,4050
Battery Park City,Manhattan,2016,1-Dec,4025
Battery Park City,Manhattan,2017,1-Jan,4175
Battery Park City,Manhattan,2017,1-Feb,3995
Battery Park City,Manhattan,2017,1-Mar,3910
Battery Park City,Manhattan,2017,1-Apr,3995
Battery Park City,Manhattan,2017,1-May,4350
Battery Park City,Manhattan,2017,1-Jun,4393
Battery Park City,Manhattan,2017,1-Jul,4515
Battery Park City,Manhattan,2017,1-Aug,4375
Battery Park City,Manhattan,2017,1-Sep,4485
Battery Park City,Manhattan,2017,1-Oct,4685
Battery Park City,Manhattan,2017,1-Nov,3860
Battery Park City,Manhattan,2017,1-Dec,3948
Battery Park City,Manhattan,2018,1-Jan,4175
Battery Park City,Manhattan,2018,1-Feb,4100
Battery Park City,Manhattan,2018,1-Mar,4045
Battery Park City,Manhattan,2018,1-Apr,4278
Battery Park City,Manhattan,2018,1-May,4650
Battery Park City,Manhattan,2018,1-Jun,4523
Battery Park City,Manhattan,2018,1-Jul,4653
Battery Park City,Manhattan,2018,1-Aug,4858
Battery Park City,Manhattan,2018,1-Sep,4995
Battery Park City,Manhattan,2018,1-Oct,4858
Battery Park City,Manhattan,2018,1-Nov,4500
Battery Park City,Manhattan,2018,1-Dec,4428
Battery Park City,Manhattan,2019,1-Jan,4365
Battery Park City,Manhattan,2019,1-Feb,4495
Battery Park City,Manhattan,2019,1-Mar,4300
Battery Park City,Manhattan,2019,1-Apr,4450
Battery Park City,Manhattan,2019,1-May,4950
Battery Park City,Manhattan,2019,1-Jun,5125
Battery Park City,Manhattan,2019,1-Jul,5196
Battery Park City,Manhattan,2019,1-Aug,4725
Battery Park City,Manhattan,2019,1-Sep,4659
Battery Park City,Manhattan,2019,1-Oct,4895
Battery Park City,Manhattan,2019,1-Nov,5250
Battery Park City,Manhattan,2019,1-Dec,4985
Battery Park City,Manhattan,2020,1-Jan,4400
Battery Park City,Manhattan,2020,1-Feb,4154
Battery Park City,Manhattan,2020,1-Mar,4172
Battery Park City,Manhattan,2020,1-Apr,4195
Battery Park City,Manhattan,2020,1-May,4500
Battery Park City,Manhattan,2020,1-Jun,4475
Battery Park City,Manhattan,2020,1-Jul,4212
Battery Park City,Manhattan,2020,1-Aug,4200
Battery Park City,Manhattan,2020,1-Sep,4125
Battery Park City,Manhattan,2020,1-Oct,3950
Battery Park City,Manhattan,2020,1-Nov,3750
Battery Park City,Manhattan,2020,1-Dec,3800
Battery Park City,Manhattan,2021,1-Jan,3750
Battery Park City,Manhattan,2021,1-Feb,3898
Battery Park City,Manhattan,2021,1-Mar,3978
Battery Park City,Manhattan,2021,1-Apr,3995
Battery Park City,Manhattan,2021,1-May,3895
Battery Park City,Manhattan,2021,1-Jun,4078
Battery Park City,Manhattan,2021,1-Jul,4300
Battery Park City,Manhattan,2021,1-Aug,4450
Battery Park City,Manhattan,2021,1-Sep,4330
Battery Park City,Manhattan,2021,1-Oct,4250
Battery Park City,Manhattan,2021,1-Nov,4398
Battery Park City,Manhattan,2021,1-Dec,5255
Battery Park City,Manhattan,2022,1-Jan,5022
Battery Park City,Manhattan,2022,1-Feb,5072
Battery Park City,Manhattan,2022,1-Mar,4670
Battery Park City,Manhattan,2022,1-Apr,4728
Battery Park City,Manhattan,2022,1-May,5063
Battery Park City,Manhattan,2022,1-Jun,5250
