City,Borough,Year,RentPrice
Carroll Gardens,Brooklyn,2016,3000
Carroll Gardens,Brooklyn,2016,3000
Carroll Gardens,Brooklyn,2016,3100
Carroll Gardens,Brooklyn,2016,3000
Carroll Gardens,Brooklyn,2016,2900
Carroll Gardens,Brooklyn,2017,3000
Carroll Gardens,Brooklyn,2017,2800
Carroll Gardens,Brooklyn,2017,2800
Carroll Gardens,Brooklyn,2017,2850
Carroll Gardens,Brooklyn,2017,2900
Carroll Gardens,Brooklyn,2017,2900
Carroll Gardens,Brooklyn,2017,2900
Carroll Gardens,Brooklyn,2017,2913
Carroll Gardens,Brooklyn,2017,2800
Carroll Gardens,Brooklyn,2017,2950
Carroll Gardens,Brooklyn,2017,2900
Carroll Gardens,Brooklyn,2017,2900
Carroll Gardens,Brooklyn,2018,2850
Carroll Gardens,Brooklyn,2018,2900
Carroll Gardens,Brooklyn,2018,2850
Carroll Gardens,Brooklyn,2018,3000
Carroll Gardens,Brooklyn,2018,3250
Carroll Gardens,Brooklyn,2018,3063
Carroll Gardens,Brooklyn,2018,3000
Carroll Gardens,Brooklyn,2018,3000
Carroll Gardens,Brooklyn,2018,3000
Carroll Gardens,Brooklyn,2018,2990
Carroll Gardens,Brooklyn,2018,2938
Carroll Gardens,Brooklyn,2018,3200
Carroll Gardens,Brooklyn,2019,3165
Carroll Gardens,Brooklyn,2019,2900
Carroll Gardens,Brooklyn,2019,2763
Carroll Gardens,Brooklyn,2019,2875
Carroll Gardens,Brooklyn,2019,2950
Carroll Gardens,Brooklyn,2019,2999
Carroll Gardens,Brooklyn,2019,3250
Carroll Gardens,Brooklyn,2019,3425
Carroll Gardens,Brooklyn,2019,3650
Carroll Gardens,Brooklyn,2019,3500
Carroll Gardens,Brooklyn,2019,3250
Carroll Gardens,Brooklyn,2019,3300
Carroll Gardens,Brooklyn,2020,3200
Carroll Gardens,Brooklyn,2020,3400
Carroll Gardens,Brooklyn,2020,3395
Carroll Gardens,Brooklyn,2020,3300
Carroll Gardens,Brooklyn,2020,3495
Carroll Gardens,Brooklyn,2020,3050
Carroll Gardens,Brooklyn,2020,3000
Carroll Gardens,Brooklyn,2020,3000
Carroll Gardens,Brooklyn,2020,2850
Carroll Gardens,Brooklyn,2020,2750
Carroll Gardens,Brooklyn,2020,2700
Carroll Gardens,Brooklyn,2020,2500
Carroll Gardens,Brooklyn,2021,2500
Carroll Gardens,Brooklyn,2021,2500
Carroll Gardens,Brooklyn,2021,2500
Carroll Gardens,Brooklyn,2021,2600
Carroll Gardens,Brooklyn,2021,2600
Carroll Gardens,Brooklyn,2021,2825
Carroll Gardens,Brooklyn,2021,2900
Carroll Gardens,Brooklyn,2021,3250
Carroll Gardens,Brooklyn,2021,3100
Carroll Gardens,Brooklyn,2021,3175
Carroll Gardens,Brooklyn,2021,4000
Carroll Gardens,Brooklyn,2021,3500
Carroll Gardens,Brooklyn,2022,3490
Carroll Gardens,Brooklyn,2022,3500
Carroll Gardens,Brooklyn,2022,3450
Carroll Gardens,Brooklyn,2022,4100
Carroll Gardens,Brooklyn,2022,4100
Carroll Gardens,Brooklyn,2022,4000
Carroll Gardens,Brooklyn,2022,4550
Carroll Gardens,Brooklyn,2022,4425
Carroll Gardens,Brooklyn,2022,4000
Carroll Gardens,Brooklyn,2022,4425
Carroll Gardens,Brooklyn,2022,4650
Carroll Gardens,Brooklyn,2022,4588
Central Harlem,Manhattan,2010,1950
Central Harlem,Manhattan,2010,1963
Central Harlem,Manhattan,2010,1895
Central Harlem,Manhattan,2010,1863
Central Harlem,Manhattan,2010,1900
Central Harlem,Manhattan,2010,1900
Central Harlem,Manhattan,2010,1850
Central Harlem,Manhattan,2010,1800
Central Harlem,Manhattan,2010,1850
Central Harlem,Manhattan,2010,1850
Central Harlem,Manhattan,2010,1800
Central Harlem,Manhattan,2010,1750
Central Harlem,Manhattan,2011,1798
Central Harlem,Manhattan,2011,1800
Central Harlem,Manhattan,2011,1895
Central Harlem,Manhattan,2011,1950
Central Harlem,Manhattan,2011,2000
Central Harlem,Manhattan,2011,2095
Central Harlem,Manhattan,2011,2098
Central Harlem,Manhattan,2011,2057
Central Harlem,Manhattan,2011,2000
Central Harlem,Manhattan,2011,1995
Central Harlem,Manhattan,2011,2100
Central Harlem,Manhattan,2011,2000
Central Harlem,Manhattan,2012,1995
Central Harlem,Manhattan,2012,2000
Central Harlem,Manhattan,2012,2000
Central Harlem,Manhattan,2012,2100
Central Harlem,Manhattan,2012,2095
Central Harlem,Manhattan,2012,1975
Central Harlem,Manhattan,2012,2200
Central Harlem,Manhattan,2012,2295
Central Harlem,Manhattan,2012,2200
Central Harlem,Manhattan,2012,2000
Central Harlem,Manhattan,2012,2100
Central Harlem,Manhattan,2012,2000
Central Harlem,Manhattan,2013,2000
Central Harlem,Manhattan,2013,2000
Central Harlem,Manhattan,2013,2100
Central Harlem,Manhattan,2013,2108
Central Harlem,Manhattan,2013,2150
Central Harlem,Manhattan,2013,2175
Central Harlem,Manhattan,2013,2200
Central Harlem,Manhattan,2013,2269
Central Harlem,Manhattan,2013,2290
Central Harlem,Manhattan,2013,2200
Central Harlem,Manhattan,2013,2200
Central Harlem,Manhattan,2013,2100
Central Harlem,Manhattan,2014,2100
Central Harlem,Manhattan,2014,2100
Central Harlem,Manhattan,2014,2000
Central Harlem,Manhattan,2014,2150
Central Harlem,Manhattan,2014,2200
Central Harlem,Manhattan,2014,2150
Central Harlem,Manhattan,2014,2200
Central Harlem,Manhattan,2014,2263
Central Harlem,Manhattan,2014,2295
Central Harlem,Manhattan,2014,2375
Central Harlem,Manhattan,2014,2350
Central Harlem,Manhattan,2014,2350
Central Harlem,Manhattan,2015,2350
Central Harlem,Manhattan,2015,2400
Central Harlem,Manhattan,2015,2383
Central Harlem,Manhattan,2015,2300
Central Harlem,Manhattan,2015,2300
Central Harlem,Manhattan,2015,2300
Central Harlem,Manhattan,2015,2300
Central Harlem,Manhattan,2015,2350
Central Harlem,Manhattan,2015,2300
Central Harlem,Manhattan,2015,2400
Central Harlem,Manhattan,2015,2329
Central Harlem,Manhattan,2015,2400
Central Harlem,Manhattan,2016,2400
Central Harlem,Manhattan,2016,2395
Central Harlem,Manhattan,2016,2400
Central Harlem,Manhattan,2016,2490
Central Harlem,Manhattan,2016,2450
Central Harlem,Manhattan,2016,2400
Central Harlem,Manhattan,2016,2450
Central Harlem,Manhattan,2016,2500
Central Harlem,Manhattan,2016,2500
Central Harlem,Manhattan,2016,2500
Central Harlem,Manhattan,2016,2500
Central Harlem,Manhattan,2016,2500
Central Harlem,Manhattan,2017,2495
Central Harlem,Manhattan,2017,2400
Central Harlem,Manhattan,2017,2350
Central Harlem,Manhattan,2017,2350
Central Harlem,Manhattan,2017,2400
Central Harlem,Manhattan,2017,2400
Central Harlem,Manhattan,2017,2496
Central Harlem,Manhattan,2017,2500
Central Harlem,Manhattan,2017,2475
Central Harlem,Manhattan,2017,2400
Central Harlem,Manhattan,2017,2390
Central Harlem,Manhattan,2017,2395
Central Harlem,Manhattan,2018,2400
Central Harlem,Manhattan,2018,2450
Central Harlem,Manhattan,2018,2495
Central Harlem,Manhattan,2018,2550
Central Harlem,Manhattan,2018,2500
Central Harlem,Manhattan,2018,2500
Central Harlem,Manhattan,2018,2550
Central Harlem,Manhattan,2018,2600
Central Harlem,Manhattan,2018,2500
Central Harlem,Manhattan,2018,2475
Central Harlem,Manhattan,2018,2420
Central Harlem,Manhattan,2018,2408
Central Harlem,Manhattan,2019,2461
Central Harlem,Manhattan,2019,2475
Central Harlem,Manhattan,2019,2498
Central Harlem,Manhattan,2019,2595
Central Harlem,Manhattan,2019,2650
Central Harlem,Manhattan,2019,2700
Central Harlem,Manhattan,2019,2685
Central Harlem,Manhattan,2019,2695
Central Harlem,Manhattan,2019,2600
Central Harlem,Manhattan,2019,2550
Central Harlem,Manhattan,2019,2563
Central Harlem,Manhattan,2019,2500
Central Harlem,Manhattan,2020,2500
Central Harlem,Manhattan,2020,2500
Central Harlem,Manhattan,2020,2500
Central Harlem,Manhattan,2020,2500
Central Harlem,Manhattan,2020,2600
Central Harlem,Manhattan,2020,2595
Central Harlem,Manhattan,2020,2550
Central Harlem,Manhattan,2020,2499
Central Harlem,Manhattan,2020,2400
Central Harlem,Manhattan,2020,2400
Central Harlem,Manhattan,2020,2400
Central Harlem,Manhattan,2020,2378
Central Harlem,Manhattan,2021,2300
Central Harlem,Manhattan,2021,2300
Central Harlem,Manhattan,2021,2300
Central Harlem,Manhattan,2021,2300
Central Harlem,Manhattan,2021,2350
Central Harlem,Manhattan,2021,2438
Central Harlem,Manhattan,2021,2450
Central Harlem,Manhattan,2021,2400
Central Harlem,Manhattan,2021,2453
Central Harlem,Manhattan,2021,2450
Central Harlem,Manhattan,2021,2400
Central Harlem,Manhattan,2021,2453
Central Harlem,Manhattan,2022,2500
Central Harlem,Manhattan,2022,2524
Central Harlem,Manhattan,2022,2592
Central Harlem,Manhattan,2022,2633
Central Harlem,Manhattan,2022,2700
Central Harlem,Manhattan,2022,2995
Central Harlem,Manhattan,2022,3098
Central Harlem,Manhattan,2022,2995
Central Harlem,Manhattan,2022,2880
Central Harlem,Manhattan,2022,2800
Central Harlem,Manhattan,2022,2900
Central Harlem,Manhattan,2022,2895
Central Park South,Manhattan,2010,6000
Central Park South,Manhattan,2010,6000
Central Park South,Manhattan,2010,5950
Central Park South,Manhattan,2010,6500
Central Park South,Manhattan,2010,6200
Central Park South,Manhattan,2010,5800
Central Park South,Manhattan,2010,5575
Central Park South,Manhattan,2010,6100
Central Park South,Manhattan,2010,6500
Central Park South,Manhattan,2010,6500
Central Park South,Manhattan,2010,6500
Central Park South,Manhattan,2010,6250
Central Park South,Manhattan,2011,6500
Central Park South,Manhattan,2011,6500
Central Park South,Manhattan,2011,5600
Central Park South,Manhattan,2011,5700
Central Park South,Manhattan,2011,6500
Central Park South,Manhattan,2011,4923
Central Park South,Manhattan,2011,4625
Central Park South,Manhattan,2011,4900
Central Park South,Manhattan,2011,5800
Central Park South,Manhattan,2011,5400
Central Park South,Manhattan,2011,5700
Central Park South,Manhattan,2011,5450
Central Park South,Manhattan,2012,5200
Central Park South,Manhattan,2012,6000
Central Park South,Manhattan,2012,5500
Central Park South,Manhattan,2012,6000
Central Park South,Manhattan,2012,5000
Central Park South,Manhattan,2012,5500
Central Park South,Manhattan,2012,6125
Central Park South,Manhattan,2012,6000
Central Park South,Manhattan,2012,6400
Central Park South,Manhattan,2012,6400
Central Park South,Manhattan,2012,6900
Central Park South,Manhattan,2012,6400
Central Park South,Manhattan,2013,6650
Central Park South,Manhattan,2013,7500
Central Park South,Manhattan,2013,7500
Central Park South,Manhattan,2013,7500
Central Park South,Manhattan,2013,7375
Central Park South,Manhattan,2013,7125
Central Park South,Manhattan,2013,7850
Central Park South,Manhattan,2013,7925
Central Park South,Manhattan,2013,8225
Central Park South,Manhattan,2013,7400
Central Park South,Manhattan,2013,7250
Central Park South,Manhattan,2013,7850
Central Park South,Manhattan,2014,7850
Central Park South,Manhattan,2014,7625
Central Park South,Manhattan,2014,6475
Central Park South,Manhattan,2014,6475
Central Park South,Manhattan,2014,7450
Central Park South,Manhattan,2014,6500
Central Park South,Manhattan,2014,7500
Central Park South,Manhattan,2014,7500
Central Park South,Manhattan,2014,7500
Central Park South,Manhattan,2014,7500
Central Park South,Manhattan,2014,7500
Central Park South,Manhattan,2014,7800
Central Park South,Manhattan,2015,7500
Central Park South,Manhattan,2015,7750
Central Park South,Manhattan,2015,7575
Central Park South,Manhattan,2015,7250
Central Park South,Manhattan,2015,6998
Central Park South,Manhattan,2015,6800
Central Park South,Manhattan,2015,7250
Central Park South,Manhattan,2015,7900
Central Park South,Manhattan,2015,7900
Central Park South,Manhattan,2015,7975
Central Park South,Manhattan,2015,7900
Central Park South,Manhattan,2015,7875
Central Park South,Manhattan,2016,7900
Central Park South,Manhattan,2016,7363
Central Park South,Manhattan,2016,7488
Central Park South,Manhattan,2016,7825
Central Park South,Manhattan,2016,7500
Central Park South,Manhattan,2016,7400
Central Park South,Manhattan,2016,7488
Central Park South,Manhattan,2016,7000
Central Park South,Manhattan,2016,7500
Central Park South,Manhattan,2016,7378
Central Park South,Manhattan,2016,7378
Central Park South,Manhattan,2016,7500
Central Park South,Manhattan,2017,7378
Central Park South,Manhattan,2017,7000
Central Park South,Manhattan,2017,6998
Central Park South,Manhattan,2017,6900
Central Park South,Manhattan,2017,6500
Central Park South,Manhattan,2017,7000
Central Park South,Manhattan,2017,6550
Central Park South,Manhattan,2017,7258
Central Park South,Manhattan,2017,6862
Central Park South,Manhattan,2017,7500
Central Park South,Manhattan,2017,6800
Central Park South,Manhattan,2017,6550
Central Park South,Manhattan,2018,7000
Central Park South,Manhattan,2018,7225
Central Park South,Manhattan,2018,7500
Central Park South,Manhattan,2018,7495
Central Park South,Manhattan,2018,6800
Central Park South,Manhattan,2018,6800
Central Park South,Manhattan,2018,7500
Central Park South,Manhattan,2018,7225
Central Park South,Manhattan,2018,7820
Central Park South,Manhattan,2018,7650
Central Park South,Manhattan,2018,8999
Central Park South,Manhattan,2018,7800
Central Park South,Manhattan,2019,7350
Central Park South,Manhattan,2019,7475
Central Park South,Manhattan,2019,7450
Central Park South,Manhattan,2019,7450
Central Park South,Manhattan,2019,6721
Central Park South,Manhattan,2019,6950
Central Park South,Manhattan,2019,6800
Central Park South,Manhattan,2019,6600
Central Park South,Manhattan,2019,6500
Central Park South,Manhattan,2019,7450
Central Park South,Manhattan,2019,7425
Central Park South,Manhattan,2019,7450
Central Park South,Manhattan,2020,7823
Central Park South,Manhattan,2020,7500
Central Park South,Manhattan,2020,7650
Central Park South,Manhattan,2020,7998
Central Park South,Manhattan,2020,7450
Central Park South,Manhattan,2020,6850
Central Park South,Manhattan,2020,6185
Central Park South,Manhattan,2020,6093
Central Park South,Manhattan,2020,6185
Central Park South,Manhattan,2020,6500
Central Park South,Manhattan,2020,6650
Central Park South,Manhattan,2020,6500
Central Park South,Manhattan,2021,6948
Central Park South,Manhattan,2021,7000
Central Park South,Manhattan,2021,6800
Central Park South,Manhattan,2021,7000
Central Park South,Manhattan,2021,6800
Central Park South,Manhattan,2021,7175
Central Park South,Manhattan,2021,7200
Central Park South,Manhattan,2021,7250
Central Park South,Manhattan,2021,8000
Central Park South,Manhattan,2021,8500
Central Park South,Manhattan,2021,8500
Central Park South,Manhattan,2021,8500
Central Park South,Manhattan,2022,7500
Central Park South,Manhattan,2022,7475
Central Park South,Manhattan,2022,8500
Central Park South,Manhattan,2022,8125
Central Park South,Manhattan,2022,8750
Central Park South,Manhattan,2022,9000
Central Park South,Manhattan,2022,11500
Central Park South,Manhattan,2022,10000
Central Park South,Manhattan,2022,10000
Central Park South,Manhattan,2022,10000
Central Park South,Manhattan,2022,10000
Central Park South,Manhattan,2022,9675
Central Queens,Queens,2010,1500
Central Queens,Queens,2010,1483
Central Queens,Queens,2010,1500
Central Queens,Queens,2010,1500
Central Queens,Queens,2010,1313
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1350
Central Queens,Queens,2010,1373
Central Queens,Queens,2011,1400
Central Queens,Queens,2011,1350
Central Queens,Queens,2011,1500
Central Queens,Queens,2011,1550
Central Queens,Queens,2011,1550
Central Queens,Queens,2011,1550
Central Queens,Queens,2011,1550
Central Queens,Queens,2011,1550
Central Queens,Queens,2011,1595
Central Queens,Queens,2011,1650
Central Queens,Queens,2011,1575
Central Queens,Queens,2011,1650
Central Queens,Queens,2012,1650
Central Queens,Queens,2012,1940
Central Queens,Queens,2012,1913
Central Queens,Queens,2012,1900
Central Queens,Queens,2012,1713
Central Queens,Queens,2012,1800
Central Queens,Queens,2012,1775
Central Queens,Queens,2012,1695
Central Queens,Queens,2012,1650
Central Queens,Queens,2012,1900
Central Queens,Queens,2012,1850
Central Queens,Queens,2012,1900
Central Queens,Queens,2013,1750
Central Queens,Queens,2013,1798
Central Queens,Queens,2013,1750
Central Queens,Queens,2013,1750
Central Queens,Queens,2013,1700
Central Queens,Queens,2013,1700
Central Queens,Queens,2013,1800
Central Queens,Queens,2013,1800
Central Queens,Queens,2013,1850
Central Queens,Queens,2013,1895
Central Queens,Queens,2013,1875
Central Queens,Queens,2013,1800
Central Queens,Queens,2014,1795
Central Queens,Queens,2014,1800
Central Queens,Queens,2014,1800
Central Queens,Queens,2014,1795
Central Queens,Queens,2014,1750
Central Queens,Queens,2014,1825
Central Queens,Queens,2014,1850
Central Queens,Queens,2014,1900
Central Queens,Queens,2014,1900
Central Queens,Queens,2014,1850
Central Queens,Queens,2014,1900
Central Queens,Queens,2014,1900
Central Queens,Queens,2015,1900
Central Queens,Queens,2015,1950
Central Queens,Queens,2015,1900
Central Queens,Queens,2015,1900
Central Queens,Queens,2015,1950
Central Queens,Queens,2015,2000
Central Queens,Queens,2015,2000
Central Queens,Queens,2015,2000
Central Queens,Queens,2015,2000
Central Queens,Queens,2015,2000
Central Queens,Queens,2015,2075
Central Queens,Queens,2015,2052
Central Queens,Queens,2016,2000
Central Queens,Queens,2016,2075
Central Queens,Queens,2016,2000
Central Queens,Queens,2016,2095
Central Queens,Queens,2016,2100
Central Queens,Queens,2016,2153
Central Queens,Queens,2016,2200
Central Queens,Queens,2016,2200
Central Queens,Queens,2016,2195
Central Queens,Queens,2016,2100
Central Queens,Queens,2016,2100
Central Queens,Queens,2016,2195
Central Queens,Queens,2017,2149
Central Queens,Queens,2017,2100
Central Queens,Queens,2017,2100
Central Queens,Queens,2017,2050
Central Queens,Queens,2017,2097
Central Queens,Queens,2017,2150
Central Queens,Queens,2017,2200
Central Queens,Queens,2017,2195
Central Queens,Queens,2017,2150
Central Queens,Queens,2017,2100
Central Queens,Queens,2017,2060
Central Queens,Queens,2017,2095
Central Queens,Queens,2018,2050
Central Queens,Queens,2018,2035
Central Queens,Queens,2018,2100
Central Queens,Queens,2018,2100
Central Queens,Queens,2018,2100
Central Queens,Queens,2018,2100
Central Queens,Queens,2018,2200
Central Queens,Queens,2018,2250
Central Queens,Queens,2018,2200
Central Queens,Queens,2018,2124
Central Queens,Queens,2018,2090
Central Queens,Queens,2018,2050
Central Queens,Queens,2019,2099
Central Queens,Queens,2019,2100
Central Queens,Queens,2019,2143
Central Queens,Queens,2019,2190
Central Queens,Queens,2019,2195
Central Queens,Queens,2019,2249
Central Queens,Queens,2019,2275
Central Queens,Queens,2019,2250
Central Queens,Queens,2019,2200
Central Queens,Queens,2019,2100
Central Queens,Queens,2019,2150
Central Queens,Queens,2019,2148
Central Queens,Queens,2020,2150
Central Queens,Queens,2020,2199
Central Queens,Queens,2020,2200
Central Queens,Queens,2020,2200
Central Queens,Queens,2020,2200
Central Queens,Queens,2020,2200
Central Queens,Queens,2020,2200
Central Queens,Queens,2020,2155
Central Queens,Queens,2020,2100
Central Queens,Queens,2020,2050
Central Queens,Queens,2020,2025
Central Queens,Queens,2020,2000
Central Queens,Queens,2021,2000
Central Queens,Queens,2021,2000
Central Queens,Queens,2021,2000
Central Queens,Queens,2021,2000
Central Queens,Queens,2021,2100
Central Queens,Queens,2021,2100
Central Queens,Queens,2021,2130
Central Queens,Queens,2021,2100
Central Queens,Queens,2021,2150
Central Queens,Queens,2021,2150
Central Queens,Queens,2021,2200
Central Queens,Queens,2021,2227
Central Queens,Queens,2022,2200
Central Queens,Queens,2022,2200
Central Queens,Queens,2022,2200
Central Queens,Queens,2022,2300
Central Queens,Queens,2022,2350
Central Queens,Queens,2022,2450
Central Queens,Queens,2022,2500
Central Queens,Queens,2022,2500
Central Queens,Queens,2022,2500
Central Queens,Queens,2022,2500
Central Queens,Queens,2022,2497
Central Queens,Queens,2022,2428
Chelsea,Manhattan,2010,3200
Chelsea,Manhattan,2010,3400
Chelsea,Manhattan,2010,3245
Chelsea,Manhattan,2010,3200
Chelsea,Manhattan,2010,3200
Chelsea,Manhattan,2010,3395
Chelsea,Manhattan,2010,3400
Chelsea,Manhattan,2010,3450
Chelsea,Manhattan,2010,3625
Chelsea,Manhattan,2010,3600
Chelsea,Manhattan,2010,3500
Chelsea,Manhattan,2010,3320
Chelsea,Manhattan,2011,3295
Chelsea,Manhattan,2011,3295
Chelsea,Manhattan,2011,3400
Chelsea,Manhattan,2011,3450
Chelsea,Manhattan,2011,3450
Chelsea,Manhattan,2011,3480
Chelsea,Manhattan,2011,3500
Chelsea,Manhattan,2011,3473
Chelsea,Manhattan,2011,3600
Chelsea,Manhattan,2011,3800
Chelsea,Manhattan,2011,3650
Chelsea,Manhattan,2011,3500
Chelsea,Manhattan,2012,3400
Chelsea,Manhattan,2012,3500
Chelsea,Manhattan,2012,3600
Chelsea,Manhattan,2012,3600
Chelsea,Manhattan,2012,3795
Chelsea,Manhattan,2012,3800
Chelsea,Manhattan,2012,3600
Chelsea,Manhattan,2012,3600
Chelsea,Manhattan,2012,3700
Chelsea,Manhattan,2012,3500
Chelsea,Manhattan,2012,3695
Chelsea,Manhattan,2012,3715
Chelsea,Manhattan,2013,3650
Chelsea,Manhattan,2013,3700
Chelsea,Manhattan,2013,3600
Chelsea,Manhattan,2013,3730
Chelsea,Manhattan,2013,3743
Chelsea,Manhattan,2013,3695
Chelsea,Manhattan,2013,3695
Chelsea,Manhattan,2013,3750
Chelsea,Manhattan,2013,3892
Chelsea,Manhattan,2013,3876
Chelsea,Manhattan,2013,3650
Chelsea,Manhattan,2013,3795
Chelsea,Manhattan,2014,3695
Chelsea,Manhattan,2014,3695
Chelsea,Manhattan,2014,3745
Chelsea,Manhattan,2014,3725
Chelsea,Manhattan,2014,3750
Chelsea,Manhattan,2014,3745
Chelsea,Manhattan,2014,3750
Chelsea,Manhattan,2014,3750
Chelsea,Manhattan,2014,3795
Chelsea,Manhattan,2014,3735
Chelsea,Manhattan,2014,3750
Chelsea,Manhattan,2014,3800
Chelsea,Manhattan,2015,3795
Chelsea,Manhattan,2015,3750
Chelsea,Manhattan,2015,3800
Chelsea,Manhattan,2015,3950
Chelsea,Manhattan,2015,3950
Chelsea,Manhattan,2015,3995
Chelsea,Manhattan,2015,4075
Chelsea,Manhattan,2015,4025
Chelsea,Manhattan,2015,4000
Chelsea,Manhattan,2015,4100
Chelsea,Manhattan,2015,3875
Chelsea,Manhattan,2015,3895
Chelsea,Manhattan,2016,3860
Chelsea,Manhattan,2016,3850
Chelsea,Manhattan,2016,3871
Chelsea,Manhattan,2016,3950
Chelsea,Manhattan,2016,4100
Chelsea,Manhattan,2016,4195
Chelsea,Manhattan,2016,4050
Chelsea,Manhattan,2016,3995
Chelsea,Manhattan,2016,3995
Chelsea,Manhattan,2016,4000
Chelsea,Manhattan,2016,3995
Chelsea,Manhattan,2016,3905
Chelsea,Manhattan,2017,3895
Chelsea,Manhattan,2017,3950
Chelsea,Manhattan,2017,3910
Chelsea,Manhattan,2017,3904
Chelsea,Manhattan,2017,3950
Chelsea,Manhattan,2017,3900
Chelsea,Manhattan,2017,3900
Chelsea,Manhattan,2017,3800
Chelsea,Manhattan,2017,3845
Chelsea,Manhattan,2017,3940
Chelsea,Manhattan,2017,3950
Chelsea,Manhattan,2017,3910
Chelsea,Manhattan,2018,3945
Chelsea,Manhattan,2018,4000
Chelsea,Manhattan,2018,4000
Chelsea,Manhattan,2018,3995
Chelsea,Manhattan,2018,3995
Chelsea,Manhattan,2018,4000
Chelsea,Manhattan,2018,3995
Chelsea,Manhattan,2018,4079
Chelsea,Manhattan,2018,4128
Chelsea,Manhattan,2018,4011
Chelsea,Manhattan,2018,4000
Chelsea,Manhattan,2018,4027
Chelsea,Manhattan,2019,4003
Chelsea,Manhattan,2019,4250
Chelsea,Manhattan,2019,4150
Chelsea,Manhattan,2019,4250
Chelsea,Manhattan,2019,4295
Chelsea,Manhattan,2019,4462
Chelsea,Manhattan,2019,4400
Chelsea,Manhattan,2019,4362
Chelsea,Manhattan,2019,4309
Chelsea,Manhattan,2019,4300
Chelsea,Manhattan,2019,4295
Chelsea,Manhattan,2019,4221
Chelsea,Manhattan,2020,4090
Chelsea,Manhattan,2020,4175
Chelsea,Manhattan,2020,4200
Chelsea,Manhattan,2020,3990
Chelsea,Manhattan,2020,3850
Chelsea,Manhattan,2020,3850
Chelsea,Manhattan,2020,3650
Chelsea,Manhattan,2020,3550
Chelsea,Manhattan,2020,3425
Chelsea,Manhattan,2020,3355
Chelsea,Manhattan,2020,3300
Chelsea,Manhattan,2020,3400
Chelsea,Manhattan,2021,3400
Chelsea,Manhattan,2021,3500
Chelsea,Manhattan,2021,3597
Chelsea,Manhattan,2021,3500
Chelsea,Manhattan,2021,3675
Chelsea,Manhattan,2021,3900
Chelsea,Manhattan,2021,4195
Chelsea,Manhattan,2021,4450
Chelsea,Manhattan,2021,4500
Chelsea,Manhattan,2021,4693
Chelsea,Manhattan,2021,4750
Chelsea,Manhattan,2021,4598
Chelsea,Manhattan,2022,4845
Chelsea,Manhattan,2022,4900
Chelsea,Manhattan,2022,4950
Chelsea,Manhattan,2022,5146
Chelsea,Manhattan,2022,5137
Chelsea,Manhattan,2022,5095
Chelsea,Manhattan,2022,5148
Chelsea,Manhattan,2022,5150
Chelsea,Manhattan,2022,5200
Chelsea,Manhattan,2022,5400
Chelsea,Manhattan,2022,5098
Chelsea,Manhattan,2022,5000
Chinatown,Manhattan,2010,2900
Chinatown,Manhattan,2010,2900
Chinatown,Manhattan,2010,2550
Chinatown,Manhattan,2010,2200
Chinatown,Manhattan,2010,2200
Chinatown,Manhattan,2010,2248
Chinatown,Manhattan,2010,2500
Chinatown,Manhattan,2010,2700
Chinatown,Manhattan,2010,2875
Chinatown,Manhattan,2010,2300
